717 21289
157 297
44 485 132179133
318 473 43599979
135 557 259083448
685 79 318355402
467 146 301429260
99 327 795419836
499 93 478749393
336 573 692583139
491 450 145545638
175 221 566668930
50 126 474690904
135 635 191309834
10 502 937603257
276 291 82725726
165 538 912110520
269 617 83755893
632 564 913440532
155 390 2911766
293 468 837394295
634 375 302615032
682 594 690833050
693 289 741494081
170 516 665107912
679 230 116472762
244 578 290921649
217 209 411598164
65 365 192506599
346 216 150332013
465 90 210721238
113 528 887670384
221 689 623087696
571 545 774021070
348 4 824050862
607 544 589454203
136 26 269202887
111 559 371143407
449 137 117107112
700 284 749053501
517 374 51098505
400 67 694484476
60 304 286753448
636 501 179678211
498 712 732107121
620 140 126736936
452 416 884580025
190 234 183437600
200 22 74702290
717 637 998010434
127 66 427314162
148 356 218693667
712 582 4528461
135 572 721391127
135 269 402178341
526 523 426966424
645 331 497311388
124 161 427164733
517 242 65282106
274 445 896216637
693 445 494775238
90 25 317230377
624 639 247084191
654 243 396011612
202 289 144786954
488 131 63593787
157 586 626466614
3 369 917700463
414 322 471761812
496 340 824398434
87 627 455898073
95 618 252088023
287 611 604293297
246 145 448265368
70 331 702422739
685 505 552357309
148 592 764495708
486 211 278391772
683 679 20722067
692 28 834920921
78 601 282156115
139 448 669076590
501 444 811600146
73 676 143139848
239 661 14071539
60 505 960815823
164 627 740498661
715 649 258779220
268 710 206778064
627 175 352517451
534 567 640514102
565 379 375907967
551 16 765558032
134 108 629087333
67 488 966715678
99 9 926509078
37 277 528626107
322 715 498050208
297 412 588338337
174 339 264088424
696 457 563598548
20 452 256737401
99 190 265190716
488 224 714049806
200 276 271577908
579 271 480248529
617 637 178618111
228 91 45271681
34 706 281498214
493 605 649189171
364 546 241446447
407 516 382120608
86 410 969070760
341 535 602707387
361 641 918714403
501 9 751628432
533 44 3679053
61 199 467264315
294 360 749659842
527 408 764457885
130 239 1319031
185 30 314096400
248 402 296042614
60 517 179733751
497 678 632571460
131 391 698139622
208 501 371761291
591 346 552656213
529 692 984397510
270 230 783847549
483 348 175100736
584 231 554881953
111 250 513346738
2 606 732813596
368 33 184310942
346 665 313671051
531 227 731725986
444 287 158306178
124 546 928268034
101 692 811658803
314 303 744323193
74 363 738895981
357 396 230319740
142 301 165022817
165 204 685829531
252 446 813238790
638 218 428526776
373 700 888137881
593 630 19725875
467 584 413398534
568 668 447143854
640 125 485277284
107 407 179129286
170 247 125408297
280 378 773472707
232 505 59967155
77 241 869536051
67 404 133965017
12 106 566508975
26 194 799974317
34 121 735503264
331 602 751379612
400 135 418594616
128 629 416430704
690 167 388734550
631 560 405353819
663 307 645623749
58 536 288349295
215 160 557835939
211 56 233168131
629 591 339129986
510 93 146156151
398 574 647214671
703 615 358739636
349 408 458808061
478 348 465347902
26 714 23152280
172 433 691059712
557 689 266376350
247 525 817726541
585 354 136784001
63 515 808957784
404 41 355568645
246 432 690506142
139 590 744396229
94 436 207342996
267 268 823797462
410 184 666771061
369 98 502109789
71 200 418216901
112 85 53215758
416 383 452536372
119 297 396194673
435 175 126749125
80 284 571925386
411 698 987508825
189 534 944745748
560 597 846141605
294 176 447477820
46 691 237874498
348 316 352448926
378 380 221920336
324 74 995098344
69 188 989023388
351 684 446136369
549 310 847255327
241 694 148263517
647 486 609547985
132 316 361878398
480 373 515141709
225 52 363870986
192 339 666887832
74 494 311396072
415 650 254033388
578 384 573267810
592 2 698811734
344 28 639408346
662 390 757771716
478 485 87103210
66 714 617897655
593 35 240672323
134 465 534580267
566 530 605104277
564 464 849233586
85 541 675996335
214 517 669057846
317 192 594252777
185 76 379701282
447 177 302995873
576 568 685517978
685 206 152866696
594 401 517226568
44 81 16631949
48 234 357405586
56 550 880328991
32 545 855573482
110 292 725442800
195 358 827095144
278 157 655414308
258 52 348120320
325 491 673817039
295 340 32106554
119 356 316923026
628 225 927209180
154 387 716960987
704 542 74260492
270 434 95702462
436 707 505052427
548 513 818714576
7 468 62527551
312 693 555406116
518 472 203558458
603 398 958617203
254 498 111209424
259 634 46070557
519 523 854613303
72 99 477631125
137 292 851559914
167 672 900053143
577 143 178331612
650 123 503498758
609 394 979717246
285 648 756642186
522 349 496866801
1 42 616894781
494 30 489897494
404 51 12517135
179 226 109338024
635 34 480676074
380 115 343001617
24 648 843880686
459 495 934575901
43 528 960636442
211 477 961232342
308 562 454384903
429 207 184035134
664 82 968703905
426 394 711386408
690 214 993336232
73 286 646194089
492 697 294637491
104 486 636302293
249 63 461377493
576 67 753648753
363 144 958155391
226 408 342495337
305 34 976573314
614 411 682667928
513 561 204480730
457 511 721705859
217 684 358813261
651 671 31970393
580 114 752736918
292 594 57671710
313 460 690297861
254 73 621017835
349 101 3626742
214 625 767610179
71 587 815444979
575 221 771200976
655 114 499802899
90 135 714290843
549 162 357962297
306 218 788175400
237 145 464403725
301 468 160898321
90 423 169291097
17 585 22520456
714 653 316257998
692 26 284382299
53 499 6412381
296 630 84744586
388 372 622824573
532 715 977156441
341 13 619356391
335 562 406597126
129 205 931126019
588 228 371369581
338 241 505876708
23 352 210731486
700 424 960693089
234 635 84765493
589 464 609419034
321 477 873310508
690 30 792327582
584 706 764592648
150 326 858615121
169 656 285788894
29 54 126229319
604 420 55910053
262 211 798996995
139 257 421731469
702 496 374367965
92 163 13480492
350 426 930102863
186 396 763140965
345 696 945619759
194 489 721374972
66 441 426009064
685 136 618243531
140 341 616057519
658 330 706447284
519 380 182161520
217 109 597492148
511 589 843748333
618 686 929969081
207 133 571081719
561 396 483591147
531 334 816772006
155 265 296372911
426 537 602338842
197 553 170965907
175 102 654819123
434 263 104345529
624 414 749388776
579 658 168818839
183 234 120415011
114 422 723361243
402 411 681421899
126 395 761371697
641 520 923058416
345 238 153754822
204 222 367307572
454 351 351155986
602 62 309523702
198 492 522678907
627 462 843956693
270 195 280997307
665 346 705395290
230 184 693480171
5 650 14643994
457 374 447847855
444 661 768222450
273 662 142227508
363 282 881533657
195 29 851220634
652 471 976211751
691 14 449017097
467 602 546003990
234 529 581329924
621 512 584121240
480 127 737886482
196 647 496902160
601 161 547316169
555 612 297960896
410 443 5638312
261 152 847456354
298 604 156300697
279 369 549470740
652 51 980400682
391 474 254920322
208 4 946007763
655 432 715887444
634 143 548505756
572 366 461465454
153 521 643049603
627 631 810165811
24 478 790199820
105 312 396248351
454 365 702801735
278 606 769299985
241 651 137163941
227 81 17179441
582 192 270537633
687 363 847935814
652 302 872657145
357 49 942408556
122 84 216445524
686 85 301393505
154 360 65358451
498 525 188474229
78 243 789025821
348 31 887874880
374 707 458901667
194 282 462397113
617 523 99989978
221 548 963069438
367 361 870991199
410 546 122279763
504 381 28134859
594 46 1143321
50 46 577951239
11 491 911408192
215 375 114743171
326 367 543374327
261 10 690493905
93 258 21034802
431 520 676944970
83 172 652718125
6 482 735051579
216 522 997546093
244 273 406496241
88 571 677953930
226 336 108959440
624 143 334525680
622 326 215750374
408 363 730321922
70 427 570332264
163 333 910568802
128 459 476433384
181 347 992148992
368 312 539476065
118 226 201390877
298 584 226217957
383 148 273882882
479 77 75094328
633 348 804535865
650 64 895073173
619 373 916820274
688 482 612406782
561 241 199090031
196 339 246287469
85 92 374962318
88 701 745304307
183 706 145161480
266 277 712912810
385 425 29054955
363 81 170591097
96 526 474604109
687 404 20480052
640 555 839825847
279 148 884637909
582 704 75240351
488 283 618100979
425 26 456085777
335 554 345508668
717 231 403591209
531 68 751518604
109 181 645617177
523 334 278311847
9 339 939931188
596 605 424158611
288 330 318822998
409 399 113000250
33 50 167073331
135 549 888159709
611 270 138176092
25 178 347515583
456 141 775815753
526 575 300203988
148 281 85763921
126 478 382641655
246 237 362110641
169 210 102936484
354 58 166069649
140 33 803045893
216 584 554396154
159 568 203626069
432 504 73662411
131 632 964897170
223 657 771395723
485 558 443344954
105 122 70027591
669 82 508231241
340 338 542537956
709 530 803610664
409 305 119578442
219 687 621798856
690 5 728170388
557 264 250882292
637 222 658409431
262 428 66457465
13 645 637693395
58 686 110317595
448 518 128573234
666 707 857982350
565 535 103320387
711 175 193106188
91 256 810490980
98 229 955016447
129 667 913556492
481 137 256720847
195 475 331760556
14 289 935298355
191 664 223220595
660 630 149577378
452 646 876829068
410 671 462746443
529 544 992489820
677 705 575702120
13 553 336336588
338 240 408390538
480 47 844054016
109 592 801744969
679 694 348686893
533 345 510972914
511 673 261157708
483 126 962520781
360 104 995602244
10 626 29521178
646 406 643608981
195 345 733482985
331 276 410622821
630 25 297590279
227 647 635776620
320 551 694978162
440 256 424787923
518 109 420737365
147 513 320651962
108 643 511745021
501 609 769347793
655 189 838264640
588 230 357067805
597 135 931958905
2 190 980436564
206 308 972288471
8 639 114050020
246 409 77909756
567 488 890074214
277 71 32082035
580 706 655234197
141 461 947584021
493 293 723166468
609 713 264305926
486 247 247647293
689 595 837409648
157 455 982459991
263 375 591186030
689 561 324078146
491 648 12010374
177 12 274925468
183 35 215373750
541 566 307193459
442 214 540359256
131 259 388271071
515 667 8574231
61 37 226225188
30 624 876091877
20 713 339149426
620 632 654021945
152 179 394128948
488 405 122069805
303 401 168366118
29 89 838264229
372 508 398231702
604 138 943289108
638 402 510359220
166 683 137668510
447 363 740186052
210 712 716996045
128 146 283252631
26 92 869190132
174 260 97979597
699 366 198696814
511 252 981092884
453 710 381530516
248 531 434972372
431 348 407052380
231 252 964281860
487 408 82850359
627 336 558720929
368 259 400741797
87 533 374781784
528 127 928161924
417 662 124670099
118 71 130989704
670 637 712476495
347 603 213915823
618 677 191180457
324 620 825977937
181 436 570886407
98 717 437856465
225 306 586566323
538 525 101535168
692 75 858600037
357 63 754639748
170 213 70734810
646 382 312881690
69 656 715978400
432 378 772456473
207 399 392469147
682 249 858338724
559 471 774163179
374 458 17776754
124 226 182445081
330 312 566153308
676 546 673635955
246 123 206026733
474 334 484529875
430 239 4559383
47 499 600385817
56 361 293538984
360 21 464286033
492 323 860936675
292 125 76742668
185 24 960772656
467 83 239525429
288 400 302017343
582 249 812894072
709 360 589488585
278 208 677795570
410 353 406414404
290 471 566065338
224 513 629520436
82 599 188204854
396 245 852532958
647 51 312795431
476 237 757802300
107 78 470481297
253 285 197983709
251 150 206080074
640 338 113720961
617 542 666837666
506 450 583219346
414 128 872128883
586 98 135881720
179 133 900309713
114 355 620782605
141 533 654672282
552 540 73694095
195 568 384077909
220 263 979451269
470 576 135328381
169 683 101633467
167 450 156236884
249 368 824674542
271 20 592613954
38 527 556434556
246 591 875544328
620 592 497823058
8 457 662392877
193 49 619055030
221 115 75117238
223 329 701321008
347 167 443148015
256 420 783781773
22 504 168162117
57 326 93731365
505 382 609826503
416 212 1301134
212 35 555807034
402 97 273132091
185 653 566844269
694 547 338459127
175 36 681434057
494 527 961391321
636 314 396072981
212 672 273444299
150 332 34915084
146 523 355056235
224 241 131893608
491 439 279640631
148 492 847335997
348 555 755702760
363 158 134794564
19 675 744536764
277 268 548158989
444 452 679563681
31 365 596098960
345 381 535779631
479 197 101785583
470 191 927569219
656 488 370218587
18 696 985087939
653 293 747707892
443 371 351962881
152 512 549640652
634 697 687226061
278 51 444617557
705 175 553447904
31 126 433849412
631 31 494431874
169 180 738129857
707 206 93905853
571 142 884867750
383 310 646493442
153 684 649043166
504 258 848214807
351 544 236398771
63 588 204917135
47 625 815080211
403 152 193410727
138 668 736787348
253 312 671830696
216 563 215053578
488 453 288989477
83 248 780628587
102 470 84906799
78 348 867774829
453 26 250008252
447 340 351963304
27 497 181433563
377 132 729490197
319 116 945307174
9 487 343737106
144 534 988442074
55 561 845716304
606 676 644076770
626 364 5655867
713 658 856076431
395 589 239389842
567 282 521805986
4 319 434981171
494 31 607853728
518 595 382075988
67 456 603470217
668 697 703994704
188 40 774088132
23 611 644962464
331 368 778893107
49 308 746387438
269 651 340620971
551 594 677850487
154 410 829067260
359 281 375619074
282 139 438617689
254 288 814159081
556 213 580450983
327 23 60836784
600 262 477154066
481 568 378348827
526 75 202953324
157 31 170316669
121 201 959573622
358 654 45345516
14 88 831919052
666 204 661560861
628 141 592527233
211 433 725424197
384 360 562351927
45 223 394052510
251 511 30818197
549 255 599989571
529 505 252654057
284 149 450549898
623 432 366771649
148 114 521588750
131 643 15633470
690 258 274886729
501 373 284518732
561 428 173127875
179 384 298184460
298 166 804551703
82 367 819407686
38 49 143403460
364 616 901248860
474 383 705390516
571 282 709249138
521 116 550974852
405 148 484046224
400 18 475316276
101 625 809026052
532 557 493922687
498 486 827252252
620 207 394786839
716 389 136910670
142 386 301591197
657 111 769336825
652 72 870111236
324 444 168636841
573 351 930728826
212 713 985835043
548 395 805228868
575 35 795601234
533 348 76500143
675 645 813397899
555 254 330971747
320 505 71410135
576 193 382508238
434 580 709844836
664 667 298281515
270 603 109074735
139 331 905751394
218 374 930335735
27 580 930268252
55 407 544236182
42 489 158546035
29 363 690474318
40 615 533807349
87 611 808209265
43 160 282252754
309 14 415336063
276 583 399745579
320 315 281914626
298 532 155248228
