425 21861
84 113
115 49 535524551
285 120 904107907
399 34 893836528
41 97 14263378
203 23 901360631
44 413 675339426
81 19 914704608
215 378 869536995
220 13 676028259
283 168 422579385
334 308 100380168
172 374 508972541
255 165 137586654
364 145 971395171
212 1 6719846
202 136 319383883
362 277 514673660
158 26 484476399
269 11 252709465
242 49 521039724
79 71 111628576
200 412 823923137
351 307 88915661
252 155 788519633
374 174 94406806
294 371 351579349
403 251 248044562
371 295 816195008
391 131 85391802
184 19 932490546
411 50 106951418
162 60 407674657
311 149 928159157
121 16 319776768
136 57 648276379
332 266 332700949
357 317 280359734
410 284 736231328
120 291 995229425
107 307 163954937
168 181 109046187
215 248 409135607
92 64 398017784
391 306 88073391
41 181 780163233
381 200 354096404
189 232 96691586
91 229 830866008
280 80 531603247
354 283 100218783
50 25 893558632
21 122 415251201
313 151 143062693
157 171 447803434
65 339 869350304
369 279 480802179
353 314 750115436
174 288 311761349
420 31 471100807
270 150 716278792
2 149 783785497
388 60 401938823
22 110 248127408
128 314 408651114
306 124 588030052
148 48 813257886
149 33 544738047
64 249 308584874
75 54 815220196
291 176 202599882
273 366 928468252
345 51 175884716
222 313 864565986
29 3 406385105
208 140 209121630
232 393 76922111
163 381 888380143
19 312 417313160
72 368 325582413
53 171 391966866
306 259 645219536
72 64 901394714
48 53 822476240
391 252 96132846
375 109 922353708
303 26 660366077
113 77 547398016
22 243 321057245
251 155 109990372
404 335 346058055
266 347 30452713
178 212 604481065
336 62 150374533
55 30 394803705
2 335 389167484
215 363 420943623
352 388 406967699
77 70 689641068
303 361 794400732
296 228 37665260
243 155 306211817
222 257 800204051
346 352 894873338
64 165 256697133
115 288 51912300
15 314 312764763
6 221 913679552
134 139 542642749
344 287 912569613
97 19 833571791
232 40 425979495
283 249 105913263
237 129 626804473
64 82 145382830
315 225 624638534
269 289 948454972
199 355 293144019
324 75 818561233
62 343 13330662
357 237 805100739
161 79 52465099
414 280 624260799
305 236 70038221
411 359 99003970
9 204 64099820
408 324 491462055
342 25 175188472
106 342 862418726
37 328 620012111
281 389 380411601
282 276 403344489
16 163 375757815
378 361 238421027
84 242 470493084
211 279 587378546
413 301 320462568
88 272 475121384
87 310 676855205
255 37 331459570
165 343 912703358
197 126 712067910
407 144 397779967
201 25 633280704
340 267 921671230
244 412 99552808
312 265 146976996
285 197 213113578
344 126 716979479
76 266 152600829
258 170 921749912
241 28 225839009
320 54 578018371
380 342 688808545
425 245 859848801
178 177 667967877
320 363 316899650
349 10 156290535
252 173 614932563
18 238 274415466
179 139 467369012
217 293 682838497
217 48 375231142
111 138 2019117
278 296 975946622
142 277 948597017
13 242 908243193
284 111 147125414
56 111 695470393
128 110 781868130
264 219 152906624
405 252 734424931
65 168 36737783
225 412 646501961
135 192 204339991
12 370 619412359
66 242 15585508
161 284 992358783
161 21 162198071
296 117 827210387
384 345 860195991
92 65 866054730
338 293 295107043
296 240 517163252
191 79 458065207
244 412 65032714
258 157 782856389
3 309 534700894
187 239 210402348
401 40 249159986
83 102 526201034
400 126 904047897
296 67 94129578
88 46 311762287
407 196 322567995
75 423 623899136
180 341 129386264
374 247 705466295
127 78 935566723
37 237 666461683
47 187 951106444
394 423 147783410
206 61 775707267
92 400 624892009
213 66 313431378
341 151 281982990
354 106 889331967
69 75 991869458
331 230 805005260
94 53 271317795
212 116 399619022
93 28 385690681
37 234 475354386
74 285 579033864
271 31 62199771
170 247 460205831
191 9 403422235
173 50 237941577
189 173 624887334
209 229 238479695
367 130 482827450
271 162 995040671
41 315 490699635
167 22 227179625
203 311 25821728
85 152 76203353
174 351 69427997
44 164 972177704
334 85 84692777
315 282 402753546
69 347 907050108
308 295 321393573
169 258 669729417
273 194 149000837
43 87 795440023
139 383 74078124
161 179 33614991
65 407 477472717
145 189 216230508
190 111 921733703
247 329 243740219
387 170 895043417
220 12 650800722
170 123 681936030
258 101 896992946
124 60 572993589
138 242 543334294
262 5 956706085
341 348 728197492
279 345 765153296
329 321 136685258
174 60 784521353
69 284 137607399
269 402 593870469
346 315 845094633
382 299 925266756
293 341 195971213
112 209 144634898
85 237 540976465
323 290 727718066
39 24 473030115
382 209 593150505
366 1 210989199
221 18 516481265
285 66 893619605
224 58 253329780
194 110 85053727
82 69 610999130
86 62 164290002
402 284 862249977
248 208 729297346
215 343 241906225
121 172 853758349
275 273 947111389
423 172 648967791
207 253 589885342
359 123 598226862
352 357 970877193
28 388 522307742
126 146 439758838
1 236 822634596
329 199 901825960
40 86 903896232
170 347 466277225
54 110 584787138
76 116 544748471
18 393 968690994
299 353 262076210
66 91 608232126
57 409 768894260
419 64 294178945
53 346 691389983
226 375 973896199
182 370 988380824
205 414 136793461
115 403 59299478
227 30 349013689
339 185 872936599
411 345 913854792
104 415 896078781
168 310 313466670
68 266 969232938
371 16 392329017
83 165 296862219
212 177 873619898
52 9 873307475
217 66 456278998
68 332 287362486
274 305 467019257
175 147 17750310
392 80 525612964
119 251 940733830
188 279 312672588
326 129 377409488
240 312 63903002
334 338 686895891
147 68 251493902
417 181 437734228
35 310 467350820
125 395 264439532
181 288 539362705
240 119 441741108
372 304 9063522
309 150 102609451
25 292 814495503
208 226 918938868
64 369 797752797
3 98 751443365
14 401 553762882
346 235 196515925
221 96 496399595
96 237 983525278
237 193 796439468
55 6 394918120
166 414 645840076
25 151 667460521
61 29 248772036
354 3 251506658
92 322 812288040
11 4 590472771
137 231 528104928
129 113 830588050
423 46 741738795
262 370 535229964
389 200 930361557
279 75 783017868
367 72 268872778
411 388 705067312
250 201 950081086
63 342 613113629
100 36 833300716
70 36 997327240
58 191 561844665
103 164 675319699
215 74 55514692
280 67 281623545
306 424 73769414
292 102 826309169
184 181 94901688
240 369 376261445
216 421 30411670
151 86 14652145
371 25 21191809
155 415 889841222
304 37 86989951
238 144 788823214
70 296 924556959
288 86 872758809
324 109 297547539
355 86 846533592
317 193 159945866
224 414 489368229
249 59 415877066
220 98 923137791
110 87 772228277
313 187 656578004
314 393 754156022
164 417 906332315
389 181 882674735
267 197 488988205
117 385 155746841
285 91 173382925
299 41 64634373
288 154 589614595
307 16 958174568
229 332 645201901
224 329 453408645
237 157 250806712
192 47 226314215
51 242 668663192
407 92 402609831
82 295 985768050
300 43 925268360
343 377 830297465
217 274 401819575
85 204 111523413
268 124 622039061
306 59 625162326
247 285 729639581
72 383 799336188
255 422 326275978
230 353 793225734
49 90 61990471
104 10 419110111
422 392 79720568
363 348 290613234
151 195 926167585
312 202 798921029
330 17 242484647
355 137 776589293
129 369 436164884
27 109 247952931
43 118 348255438
362 77 867165902
283 304 421778019
380 89 596039808
217 150 469237909
48 339 784770570
349 167 759049482
230 369 983426872
324 341 216127115
261 353 92777681
153 147 493563265
197 286 440604850
122 154 461335523
8 139 941382351
410 34 378712846
240 356 262846306
278 134 872665447
319 70 327701514
179 317 43138442
300 260 362853467
26 224 537795746
402 258 946020555
102 178 685527837
131 178 257990481
155 91 960124848
153 328 248967984
323 382 435448786
96 331 759916632
24 423 157469227
192 240 791326518
373 54 968951919
339 282 713669933
325 114 855570513
271 155 679822587
355 159 134036232
201 5 576383184
116 125 863424938
281 141 318564650
176 216 247282473
281 211 867945490
48 340 581268274
372 320 91506433
14 355 956087055
71 198 910479874
240 95 805400215
283 406 85164089
356 300 900928806
416 188 557645111
21 403 611492370
333 386 822328266
101 108 497539921
206 376 836219070
196 353 527510731
260 4 840349545
424 79 27424783
37 256 24439704
33 307 891063770
275 164 301670766
308 381 959673750
135 133 644651415
20 132 301076578
164 177 137374582
320 228 835521482
118 408 371543395
165 324 167981308
131 52 932838843
275 28 693981912
167 377 341474073
402 288 632611863
202 18 242440118
197 249 210410857
212 51 862217485
390 288 326889084
185 172 975837449
14 354 234963159
111 349 607845270
344 408 908086566
417 221 235985057
344 191 911523900
26 337 151880861
296 49 228965378
96 412 313573063
224 286 481943994
254 328 771714966
326 141 739252854
257 336 174225324
176 319 46231195
272 418 27764969
323 362 797133561
147 324 369393986
348 28 752812527
8 366 212862263
59 309 679592921
76 180 477798579
74 94 772760187
57 22 483049939
10 110 648491829
30 392 525046967
125 130 69106370
70 331 260917731
36 98 680279555
63 6 885742173
392 175 351794824
380 105 171437082
267 405 236544178
425 129 106607096
125 377 141454941
14 95 883691065
149 130 676254484
209 183 576150174
101 119 128751422
5 367 770562658
307 108 793400384
182 181 576101353
338 177 998500082
103 209 238574216
332 57 249814840
294 237 187141797
402 413 261598769
35 150 455980680
422 299 988529962
105 264 510315665
155 326 178934329
212 347 587648593
14 136 329074992
386 203 386645012
281 199 687670053
399 235 850525965
293 194 398694919
420 253 247418883
330 278 280644865
27 180 806494658
410 279 774754034
190 122 98640123
210 36 516558366
166 375 830974115
14 117 338045322
329 282 824773097
287 235 293651198
97 329 149786594
320 231 831420483
221 334 397884427
222 64 332275604
312 408 441248572
87 364 850296419
373 231 721957421
420 382 545112291
47 342 838066450
19 318 302278631
247 259 8661810
121 256 101236694
240 332 57664469
52 157 305500593
80 357 259487693
274 199 529565068
172 3 549854013
251 195 929478620
212 65 308050873
92 223 839372198
97 27 145147414
378 107 550155083
38 12 409922454
123 407 30403300
21 262 832971752
245 109 115107246
385 78 733332446
208 293 276900381
19 209 2074094
366 117 892913546
58 375 855870708
48 274 860424095
367 211 203528493
195 418 364715522
386 401 940437318
178 372 278839930
30 176 30485628
123 385 869028804
53 277 633472629
417 387 300662696
229 38 583121460
89 343 934245499
313 35 272624898
172 155 446304149
73 241 634580492
150 233 863444960
178 100 779466096
58 88 795743646
349 253 553810775
370 13 865531981
413 117 395472225
340 101 565599063
164 277 726664616
399 68 212855309
214 261 527533076
244 158 835574789
241 346 872827453
408 348 993530058
19 181 852437835
140 425 535609102
211 418 143296803
116 420 634650220
212 263 507535043
202 194 996776343
188 399 736008486
7 123 285991463
304 283 994893242
62 391 860307059
425 111 998598025
341 218 95201303
97 187 39081009
52 352 179792565
164 32 647544945
26 413 649385640
82 250 723101275
362 144 672042476
372 11 101101395
195 186 795426648
379 64 478496303
70 255 844029906
71 369 209098177
20 363 461638052
327 165 63794738
421 71 78433743
154 48 743337827
360 359 277123755
264 185 872120902
97 119 257653394
287 290 113822989
281 61 406373855
229 282 456337016
59 93 392671884
49 290 89244322
2 23 432849676
424 57 592087659
25 152 755925501
133 157 496780374
139 328 600537249
318 135 410913445
189 262 943504674
201 263 618253404
142 324 915347765
131 188 827301719
339 88 167713237
326 45 595489098
303 133 40560818
166 151 293099900
399 178 338329691
349 355 547513767
238 273 699973509
268 205 939956057
246 317 900986911
78 314 20321915
315 53 386052791
254 22 662162491
127 373 318282277
199 180 543316376
54 41 175719477
94 360 451310108
365 320 136182109
374 136 479182412
181 41 753286564
239 54 51251836
390 284 873180971
113 83 186869221
203 20 183867881
341 377 539460963
108 299 709062969
47 185 611038277
21 62 971206406
109 140 549917768
303 150 604477756
392 349 393088281
420 247 513244789
353 246 197319859
65 283 153449009
47 209 192459903
236 139 569936617
415 47 82728438
406 303 65536864
39 110 829809691
359 77 47510535
79 209 900777091
366 313 581037148
43 359 688543462
169 389 487144722
389 386 875073314
407 325 390752679
240 404 222298332
377 316 802731228
359 153 242855347
314 173 602710556
398 205 274304175
180 157 577200581
145 269 44392433
72 330 311005809
406 234 195334490
242 200 792241271
322 232 524938831
147 189 881180485
255 67 847664206
103 176 425411089
250 288 844396266
191 274 176562327
232 319 997650602
1 405 103487061
38 293 331423082
122 277 906794278
96 179 179521274
296 21 903095953
376 311 96176535
327 364 923973426
299 347 336509524
96 377 347842154
355 81 970764118
191 135 426918596
406 263 827687239
57 198 885314207
109 120 838811147
218 11 846611987
358 207 592302147
382 160 493851877
25 173 286030756
300 180 572796334
344 397 800258919
97 255 59371482
194 237 947324549
13 54 901316542
135 24 342930751
108 41 2584923
294 391 890508271
417 97 729255085
324 94 252502822
270 205 611164166
389 161 559064340
381 269 115725516
302 43 222699293
112 386 775471250
407 149 623306422
383 101 955104456
129 201 585615956
144 242 974360210
236 274 616335121
92 83 338793934
230 17 489442124
373 230 546079410
261 177 950848765
18 255 863776499
252 52 666385539
244 170 615950919
126 323 335935831
21 13 872908903
138 15 113744121
167 211 186225523
243 29 80242867
41 310 541738275
188 404 188350873
279 58 97502854
230 210 924118395
164 15 253499143
182 48 622182117
323 397 697410790
421 19 942593395
246 226 860432289
132 315 681095446
241 25 878634681
389 207 346727998
290 96 341509151
3 144 487410331
51 133 493717970
294 27 514049705
326 177 703413542
175 331 824551595
328 212 372656633
373 361 802612040
18 32 27359022
231 340 361400062
54 381 715311546
372 306 221560942
139 248 328897524
193 382 217946092
183 192 357413644
325 410 490761545
104 306 621788888
61 379 687972128
160 247 17413928
347 304 219842034
332 398 261164207
186 269 226500987
370 158 269412159
119 111 676632092
155 318 183988892
369 185 668280039
351 165 453919747
134 317 254257666
50 234 702077821
58 42 7721565
316 313 564073275
8 43 380624852
403 345 341099033
265 205 448162618
104 391 894422138
159 270 287548952
408 20 782422917
34 197 292627831
103 323 394332813
292 281 327252469
217 294 490859246
291 380 813024700
64 221 52269122
302 235 601045097
288 312 209299315
282 284 601419218
332 382 50980212
314 22 578135486
300 58 974052447
168 43 889674117
68 324 639343588
184 309 474228655
123 83 809750710
171 129 649810504
365 264 215764726
215 7 794885913
301 357 554112792
118 209 695889709
233 271 340513969
391 376 714838465
310 106 759128814
221 394 785590139
145 131 421539264
221 188 960261403
134 235 891230685
261 29 959122026
